,product_name,new_price,old_price,discount_ratio,shipping,rating_point,rating_number,seller_name,seller_point,price_class
2532,NIKE ZOOM GRAVITY,454.0,699.0,35,freeShipping,0,0,AyazStore,93,10
2533,Nike Krampon CU5692-090 VAPOR 14 CLUB,469.0,500.0,6,freeShipping,100,1,Kral_Spor,100,10
2534,Under Armour - Koşu Ayakkabısı - Ua Charged Rogue 2.5,499.0,849.0,41,freeShipping,100,5,UnderArmour,92,10
2535,ADİDAS ERKEK KOŞU ANTRENMAN AYAKKABISI X9000L1 M - EG4792,498.0,712.0,30,freeShipping,100,1,SİNCANHANSPOR,99,10
2536,ADİDAS STRUTTER ERKEK TENİS AYAKKABI - FY8131,479.0,639.0,25,noShipping,100,1,Spormarkt,99,10
2537,Under Armour - Koşu Ayakkabısı - Ua W Hovr Sonic 2,499.0,879.0,43,freeShipping,0,0,UnderArmour,92,10
2538,Under Armour - Koşu Ayakkabısı - Ua W Hovr Sonic 3 W8ls,499.0,899.0,44,freeShipping,0,0,UnderArmour,92,10
2539,Nike T-Lite XI Günlük Spor Ayakkabı (616544 101),480.0,539.0,11,noShipping,80,5,VARDARSPOR,86,10
2540,Nike T-Lıte Xı Erkek Koşu Ayakkabısı 616544 007,489.0,549.0,11,freeShipping,100,3,NDRSPORTS,100,10
2541,ADİDAS X GHOSTED.3 FG YETİŞKİN KRAMPON - EG8193,499.0,779.0,36,noShipping,80,1,Spormarkt,99,10
2542,Nike Erkek Tenis Ayakkabı AR8836-124 COURT LITE 2,499.0,540.0,8,freeShipping,80,1,Kral_Spor,100,10
2543,NIKE TEAM HUSTLE D 9 (PS) Basketbol Ayakkabısı AQ4225,469.0,499.0,6,freeShipping,80,4,EYMSPOR,95,10
2544,Nike Ebernon Low AQ1779-100 Günlük spor ayakkabı,479.0,650.0,26,freeShipping,100,2,olimpikspor,96,10
2545,Nike AQ4224-013 TEAM HUSTLE D 9 (GS) Çocuk Basketbol Ayakkabısı,475.0,500.0,5,freeShipping,100,2,sanspor,98,10
2546,Nike Bayan Koşu Ayakkabı CW3413-006 DOWNSHIFTER 11,499.0,550.0,9,freeShipping,100,1,Kral_Spor,100,10
2547,Converse All Star Ox Günlük Spor Ayakkabı,486.0,649.0,25,freeShipping,100,16,dalkilicspor,93,10
2548,Nike Air Tailwind 79 Se Running Shoe Mens CK4712-400,499.0,669.0,25,noShipping,0,0,yaşarspor,100,10
2549,Under Armour - Koşu Ayakkabısı - Ua W Charged Vantage Clrshft,499.0,899.0,44,freeShipping,0,0,UnderArmour,92,10
2550,Puma Roma Basic 353572-21 Erkek Spor Ayakkabı,479.0,499.0,4,freeShipping,100,1,ARMASPOR,99,10
2551,Nike Lunargato II - Futsal Ayakkabısı - 580456-474,499.0,799.0,38,freeShipping,0,0,AytemurSpor,91,10
2552,ADİDAS STAN SMITH W KADIN SPOR AYAKKABI - B24105,499.0,919.0,46,noShipping,100,3,Spormarkt,99,10
2553,Skechers 90543L-BKRD Çocuk Günlük Spor Ayakkabısı,465.0,489.0,5,freeShipping,100,1,sanspor,98,10
2554,Nike Air Max Infuriate 2 Erkek Basketbol Ayakkabı AJ5898-001,499.0,749.0,33,freeShipping,90,2,FENOMENSPOR,94,10
2555,Converse All Star HI Kadın Günlük Spor Ayakkabı,483.0,679.0,29,freeShipping,0,0,dalkilicspor,93,10
2556,Adidas Hoops 2.0 Erkek Spor Ayakkabı,473.0,623.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2557,adidas B74494 VS PACE Erkek Günlük Spor Ayakkabısı,455.0,479.0,5,freeShipping,100,1,emekspor,96,10
2558,NIKE PHANTOM VSN 2 ACADEMY DF IC CD4168-010,459.0,640.0,28,freeShipping,0,0,EYMSPOR,95,10
2559,Under Armour - Koşu Ayakkabısı - Ua Ps Assert 8 Ufm Syn Ac,499.0,0.0,0,freeShipping,0,0,UnderArmour,92,10
2560,Nike Mercurial Superfly VI Club Çoklu Zemin Kramponu AH7363 001,499.0,549.0,9,freeShipping,90,18,Sportex,100,10
2561,Nike Court Royale Canvas ERKEK SPOR AYAKKABI AA2156-103,469.0,699.0,33,freeShipping,0,0,FENOMENSPOR,94,10
2562,Nike T-Lite XI Siyah,479.0,539.0,11,freeShipping,100,1,ilkerspor,100,10
2563,Adidas Superstar J Beyaz Genç Günlük Ayakkabı FV3739,459.0,759.0,40,freeShipping,0,0,SPORTSFEDERATION,96,10
2564,NIKE COURT BOROUGH LOW 2 (GS) BEYAZ,479.0,0.0,0,freeShipping,0,0,SneaksBuy,67,10
2565,Nike Bayan Koşu Ayakkabı CW3413-100 DOWNSHIFTER 11,499.0,550.0,9,freeShipping,0,0,Kral_Spor,100,10
2566,ADİDAS SUPERSTAR 360 ÇOCUK SPOR AYAKKABI - S32130,499.0,649.0,23,noShipping,100,3,Spormarkt,99,10
2567,Nike Erkek Ayakkabı CD5463-006 Court Vision Low,499.0,630.0,21,freeShipping,100,1,Kral_Spor,100,10
2568,Under Armour - Koşu Ayakkabısı - Ua W Hovr Sonic 2,499.0,879.0,43,freeShipping,0,0,UnderArmour,92,10
2569,NIKE Revolution 5 Gs Bq5671-003 Unisex Ayakkabı,467.0,550.0,15,freeShipping,0,0,ARMESPORT,100,10
2570,Skechers Oak Canyon Erkek Gri Outdoor Ayakkabı 51893,495.0,0.0,0,freeShipping,0,0,AyazStore,93,10
2571,Adidas Erkek Tenis Ayakkabısı F36717 Siyah Courtsmash,468.0,669.0,30,freeShipping,0,0,KORAYSPOR,95,10
2572,New Balance Gm500 Nb Lifestyle Mens Shoes Erkek Spor Ayakkabı,468.0,579.0,19,freeShipping,0,0,AyakkabıOnline,100,10
2573,Nike Erkek Koşu Ayakkabı CD0223-003 Run All Day 2,477.0,540.0,12,freeShipping,0,0,Kral_Spor,100,10
2574,Nike Downshifter 10 Erkek Spor Ayakkabı CI9981-600,479.0,0.0,0,freeShipping,0,0,White-Starss,100,10
2575,Nike Erkek Koşu Ayakkabı BQ3204-005 REVOLUTION 5,499.0,590.0,15,freeShipping,100,4,Kral_Spor,100,10
2576,adidas RUNFALCON Siyah Kadın Koşu Ayakkabısı F36218,479.0,499.0,4,freeShipping,90,3,DOĞANSPOR,100,10
2577,Nike Air Max Fusion CJ1671 003 Siyah Beyaz Spor Ayakkabı,499.0,899.0,44,noShipping,100,1,Secbegenal,100,10
2578,Adidas Response Run Kadın Koşu Ayakkabısı FY9587 Siyah,454.0,649.0,30,freeShipping,0,0,KORAYSPOR,95,10
2579,Nike Erkek Tenis Ayakkabı AR8836-024 COURT LITE 2,495.0,540.0,8,freeShipping,100,1,Kral_Spor,100,10
2580,Nike Mercurial Superfly 7 Acedemy Ag,450.0,750.0,40,freeShipping,0,0,olimpikspor,96,10
2581,Vojo Gerry Guja Fashion Erkek Sneaker,479.0,999.0,52,freeShipping,0,0,Viaspor,100,10
2582,Under Armour - Koşu Ayakkabısı - Ua W Charged Vantage,499.0,799.0,38,freeShipping,0,0,UnderArmour,92,10
2583,Under Armour - Lifestyle Ayakkabı - Ua W Victory,489.0,649.0,25,freeShipping,0,0,UnderArmour,92,10
2584,New Balance Erkek Koşu - Yürüyüş Spor Ayakkabı M680LB6,486.0,900.0,46,freeShipping,100,3,MercurySport,95,10
2585,Asics GEL-CONTEND 7 Erkek Koşu Ayakkabısı,494.0,659.0,25,freeShipping,0,0,Asics,92,10
2586,Nike Erkek Koşu Ayakkabı BQ6714-004 REVOLUTION 5,489.0,500.0,2,freeShipping,0,0,Kral_Spor,100,10
2587,Adidas FORTARUN SUPERHERO EL C Kırmızı Erkek Çocuk Spor Ayakkabı,489.0,0.0,0,freeShipping,0,0,FLO,93,10
2588,Vojo Karlin Guja Fashion Kadın Sneaker,499.0,999.0,50,freeShipping,0,0,Viaspor,100,10
2589,Asics GEL-QUANTUM 180 2 MX Kadın Koşu Ayakkabısı,494.0,659.0,25,freeShipping,100,2,Asics,92,10
2590,Nike WearAllDay Erkek Günlük Spor Ayakkabı CJ1682-001,479.0,671.0,29,freeShipping,0,0,Finalsport,72,10
2591,Nike Tenis Ayakkabı CD0440-177 JR COURT LITE 2,499.0,530.0,6,freeShipping,0,0,Kral_Spor,100,10
2592,Puma Turin II Erkek Beyaz Spor Ayakkabı 36696204,499.0,0.0,0,freeShipping,0,0,GaziSpor,100,10
2593,Converse Chuck Taylor All Star Erkek Günlük Spor Ayakkabı,486.0,649.0,25,freeShipping,0,0,dalkilicspor,93,10
2594,Quest 2 Erkek Koşu Ayakkabısı CI3787 009,459.0,729.0,37,noShipping,100,1,yaşarspor,100,10
2595,adidas Samoa Leather j Kadın Günlük Spor Ayakkabı G20687,486.0,649.0,25,freeShipping,100,5,ÖzgürSpor,97,10
2596,G17068 Superstar Adidas Erkek Günlük Spor Ayakkabı,479.0,679.0,29,freeShipping,0,0,sporcenter,100,10
2597,Nike Epic Phantom React Flyknit  KADIN KOŞU AYAKKABI BV0415-200,499.0,849.0,41,freeShipping,100,1,FENOMENSPOR,94,10
2598,Nike Mercurial Vapor 13 Academy AG Artificial-Grass,499.0,750.0,33,freeShipping,0,0,olimpikspor,96,10
2599,ADİDAS X GHOSTED.3 FG YETİŞKİN KRAMPON - EH2833,499.0,779.0,36,noShipping,0,0,Spormarkt,99,10
2600,NIKE AIR MAX IVO LTR YÜRÜYÜŞ AYAKKABISI 580520--002,499.0,949.0,47,freeShipping,0,0,SPORTSFEDERATION,96,10
2601,Reebok FV1608 Runner 4.0 Erkek Mor Spor Ayakkabı,469.0,539.0,13,freeShipping,0,0,RaketsporOnline,93,10
2602,Nike Superfly 7 Academy Halı Saha Ayakkabı At7978-801,494.0,583.0,15,noShipping,0,0,Noktaspor11,100,10
2603,ADİDAS 9TIS RUNNER,492.0,639.0,23,freeShipping,0,0,SPORÇANTAM,98,10
2604,ADİDAS DURAMO SL K ÇOCUK AYAKKABI GV9817,499.0,0.0,0,freeShipping,0,0,travoltasport,99,10
2605,adidas Copa 20.3 Erkek Krampon,472.0,639.0,26,freeShipping,100,1,dalkilicspor,93,10
2606,Reebok FZ0190  Royal Glide Erkek Siyah Günlük Spor Ayakkabı,499.0,0.0,0,freeShipping,0,0,RaketsporOnline,93,10
2607,ADİDAS STAN SMİTH KADIN AYAKKABI M20604,499.0,999.0,50,freeShipping,0,0,Elitebrands,95,10
2608,Adidas Runfalcon 2.0 Erkek Gri Spor Ayakkabı,456.0,603.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2609,Adidas Genç Günlük Ayakkabı Spor Siyah G20687 Samoa J,454.0,649.0,30,freeShipping,0,0,KORAYSPOR,95,10
2610,NIKE AIRFORCE AYAKKABI,454.0,699.0,35,freeShipping,0,0,AyazStore,93,10
2611,Adidas Continental 80 Ayakkabı MOR Unisex G27727,499.0,699.0,29,freeShipping,0,0,GunhildGoods,92,10
2612,Nike Koşu Ayakkabı BQ3204-016 REVOLUTION 5,499.0,590.0,15,freeShipping,0,0,Kral_Spor,100,10
2613,adidas EF6632 SUPERSTAR 360 C Çocuk Günlük Spor Ayakkabısı,487.0,649.0,25,freeShipping,100,1,emekspor,96,10
2614,PALLADIUM KADIN AYAKKABI 76425-170,499.0,0.0,0,freeShipping,0,0,Elitebrands,95,10
2615,Adidas Falcon Kadın Koşu Ayakkabısı FW5142,450.0,0.0,0,freeShipping,0,0,SaruhanSpor,100,10
2616,Puma Roma Spor Ayakkabı 353572-21,499.0,0.0,0,freeShipping,0,0,İskarpin,79,10
2617,ADİDAS CROSS EM UP 5K ÇOCUK BASKETBOL AYAKKABISI FV7428,499.0,0.0,0,freeShipping,0,0,SPORTHAN,92,10
2618,Adidas Advantage Base Erkek Spor Ayakkabı,473.0,623.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2619,Adidas Samoa Beyaz Unisex Günlük Ayakkabı EG1585,454.0,649.0,30,freeShipping,100,1,KORAYSPOR,95,10
2620,Asics GEL-CONTEND 7 Erkek Koşu Ayakkabısı,494.0,659.0,25,freeShipping,100,1,Asics,92,10
2621,NIKE MD RUNNER 2 (GS) UNISEX GÜNLÜK AYAKKABI 807316-019,499.0,639.0,22,freeShipping,0,0,ayazsport,98,10
2622,Nike Air Zoom Pegasus 32 Bayan Koşu Ayakkabısı 749344 001,469.0,589.0,20,freeShipping,90,2,Sportex,100,10
2623,adidas RACER TR 2.0 SHOES ÇOCUK SPOR AYAKKABI FX7277,469.0,499.0,6,freeShipping,0,0,ÖzgürSpor,97,10
2624,Puma 19377514 Chroma Wn S Kadın Yürüyüş Ayakkabı,462.0,489.0,6,freeShipping,0,0,UrasSpor,92,10
2625,nike phantom vsn mg/fg,450.0,650.0,31,freeShipping,100,1,olimpikspor,96,10
2626,Nike Tenis Ayakkabı AR8836-005 COURT LITE 2,479.0,570.0,16,freeShipping,100,1,Kral_Spor,100,10
2627,Converse 9166 G Siyah - Kadın - Spor Ayakkabı,496.0,0.0,0,freeShipping,0,0,nejatkundura,73,10
2628,Nike Erkek Çocuk Basketbol Ayakkabısı Team Hustle 9 AQ4224-013,499.0,0.0,0,freeShipping,0,0,CANMERSPOR,99,10
2629,adidas B44869 VS PACE Erkek Günlük Spor Ayakkabısı,455.0,479.0,5,freeShipping,100,1,emekspor,96,10
2630,adidas Goletto Vı Tf Erkek Halı Saha Ayakkabısı Siyah AQ4299,479.0,0.0,0,freeShipping,0,0,hakanspor,95,10
2631,EE7691 Advantage Base Adidas Erkek Deri Günlük Spor Ayakkabı,489.0,0.0,0,freeShipping,0,0,sporcenter,100,10
2632,Adidas Breaknet Erkek Siyah Spor Ayakkabı,456.0,603.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2633,Under Armour - Basketbol Ayakkabısı - Ua Gs Curry 7,469.0,1.089,57,freeShipping,0,0,UnderArmour,92,10
2634,Under Armour - Koşu Ayakkabısı - Ua W Charged Rogue 2.5,469.0,849.0,45,freeShipping,0,0,UnderArmour,92,10
2635,Kadın Spor Ayakkabı Kauçuk Taban AR1480 REEBOK RUNNING,499.0,699.0,29,freeShipping,0,0,nehirasyaspor,62,10
2636,Under Armour - Koşu Ayakkabısı - Ua W Charged Rogue 2,499.0,699.0,29,freeShipping,0,0,UnderArmour,92,10
2637,ADİDAS ENERGYFALCON,484.0,629.0,23,freeShipping,0,0,SPORÇANTAM,98,10
2638,Under Armour - Koşu Ayakkabısı - Ua W Charged Vantage Clrshft,499.0,899.0,44,freeShipping,0,0,UnderArmour,92,10
2639,ADİDAS CLOUDFOAM LİTE RACER SİYAH KOŞU AYAKKABISI BB9819,499.0,549.0,9,freeShipping,100,6,DOĞANSPOR,100,10
2640,Cyclone Speed 2 Unisex Voleybol Ayakkabısı Beyaz / Kırmızı,499.0,749.0,33,freeShipping,100,1,Mizuno,100,10
2641,ASİCS HYPERGEL SAI 1021A014-300 FOREST YEŞİL,479.0,0.0,0,freeShipping,100,1,ekstra,100,10
2642,PUMA SPOR AYAKKABI 36241603,469.0,0.0,0,freeShipping,100,2,pumabayi,100,10
2643,Nike Koşu Ayakkabı BQ3204-017 REVOLUTION 5,499.0,590.0,15,freeShipping,0,0,Kral_Spor,100,10
2644,Ee8138 Lite Racer Adidas Erkek Koşu Spor Ayakkabı,499.0,599.0,17,freeShipping,100,2,sporcenter,100,10
2645,NIKE W RUNALLDAY 2 GÜNLÜK SPOR AYAKKABI SİYAHCD0224 001,498.0,600.0,17,freeShipping,0,0,ARMESPORT,100,10
2646,Nike CJ2066 004 Downshifter 10 (Gs) Koşu Yürüyüş Ayakkabısı,490.0,599.0,18,freeShipping,0,0,galaxyspor,100,10
2647,Puma Archive Contest Trainers Erkek Spor Ayakkabı 352367-02,499.0,0.0,0,freeShipping,80,2,ARMASPOR,99,10
2648,adidas Ultimashow Erkek Koşu Ayakkabısı,474.0,499.0,5,freeShipping,80,1,dalkilicspor,93,10
2649,Nike EXP-X14 QS Erkek Koşu Ayakkabısı AO3170-001,499.0,829.0,40,freeShipping,0,0,Finalsport,72,10
2650,ANZARUN LITE AYAKKABI,489.0,499.0,2,freeShipping,0,0,sporplus,100,10
2651,Puma Smash V2 Erkek Spor Ayakkabı Süet 364989-01,499.0,0.0,0,freeShipping,0,0,ARMASPOR,99,10
2652,Adidas COURT80S Siyah Erkek Sneaker,488.0,679.0,28,freeShipping,0,0,INSTREET,92,10
2653,Adidas Showtheway Erkek Spor Ayakkabı,497.0,653.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2654,SKECHERS Kadın Spor Ayakkabı 13044 BBK,499.0,699.0,29,freeShipping,0,0,FENOMENSPOR,94,10
2655,adidas Kadın Pembe Qt Racer 2.0 Günlük Spor Ayakkabı Fw7136,459.0,599.0,23,freeShipping,0,0,Ancheyn,100,10
2656,Puma 19534304 Flyer Runner Mesh Unisex Yürüyüş Ayakkabı,486.0,539.0,10,freeShipping,0,0,UrasSpor,92,10
2657,Nike Jr Court Lite 2 Tenis Ayakkabısı CD0440-001V2,498.0,599.0,17,freeShipping,100,1,White-Starss,100,10
2658,New Balance Erkek Günlük Ayakkabı GM500TWK,498.0,0.0,0,freeShipping,0,0,White-Starss,100,10
2659,Nike Dual Fusion Hills Mid,459.0,0.0,0,freeShipping,100,1,ilkerspor,100,10
2660,Converse Chuck Taylor All Star Unisex Spor Ayakkabı M7650,490.0,0.0,0,freeShipping,0,0,spor-cu,75,10
2661,ADİDAS RUNFALCON ERKEK MAVİ KOŞU AYAKKABISI F36201,479.0,499.0,4,freeShipping,80,4,DOĞANSPOR,100,10
2662,NIKE PHANTOM GT CLUB KRAMPON,490.0,0.0,0,noShipping,0,0,GaleriEGESpor_GEGES,95,10
2663,LESCON Airtube Leonis Lacivert Erkek Spor Ayakkabı,499.0,0.0,0,freeShipping,0,0,LESCON,92,10
2664,SKECHERS MAGNA-LIGHTS IŞIKLI BEBEK SPOR AYAKKABI,460.0,0.0,0,freeShipping,0,0,pointspor,100,10
2665,Nike 749794-301/002/410 MD RUNNER GÜNLÜK YÜRÜYÜŞ SPOR AYAKKABI,458.0,539.0,15,noShipping,100,1,BULDUMAĞZACILIK,92,10
2666,Adidas Response Run Kadın Koşu Ayakkabısı,497.0,653.0,24,freeShipping,0,0,GizerlerGiyim,98,10
2667,Lescon Airtube Thunder Erkek Koşu Ayakkabısı,471.0,589.0,20,freeShipping,100,1,NOKTAAYAKKABIÇANTA,96,10
2668,Reebok Classic Leather Sneaker Erkek Ayakkabı 49799,459.0,659.0,30,freeShipping,100,4,LASTİKPABUÇ,95,10
2669,Nike Erkek Koşu Quest 2 Gri Erkek Koşu Ayakkabısı Cı3787-009,489.0,750.0,35,freeShipping,100,1,olimpikspor,96,10
2670,Adidas Hoops 2.0 Erkek Spor Ayakkabı,472.0,623.0,24,freeShipping,100,1,GizerlerGiyim,98,10
2671,Vans Wm Filmore Decon Kadın Siyah Sneaker Ayakkabı Vn0a45nm5gx1,467.0,519.0,10,freeShipping,0,0,AVRUPATREND,99,10
2672,PUMA  SHUFFLE JR UNİSEX GÜNLÜK SPOR AYAKKABI,469.0,579.0,19,freeShipping,0,0,ERDEMLERAYAKKABI,97,10
2673,ADİDAS RUN 60s 2.0 ERKEK SPOR AYAKKABI - FZ0961,499.0,569.0,12,noShipping,0,0,Spormarkt,99,10
2674,PUMA  SHUFFLE JR KADIN GÜNLÜK SPOR AYAKKABI,469.0,579.0,19,freeShipping,0,0,ERDEMLERAYAKKABI,97,10
2675,Puma Scorch Runner Erkek Koşu Ayakkabısı 19445905,494.0,549.0,10,freeShipping,100,1,CANMERSPOR,99,10
2676,Nike Erkek Ayakkabı CD5463-105 Court Vision Low,499.0,630.0,21,freeShipping,0,0,Kral_Spor,100,10
2677,Converse Lacivert Unisex Ayakkabısı M9697C,486.0,649.0,25,freeShipping,100,2,KORAYSPOR,95,10
2678,"ADİDAS HOOPS 2,0 KADIN SPOR AYAKKABI - FY6024",499.0,549.0,9,noShipping,0,0,Spormarkt,99,10
2679,Adidas RETRORUNNER Siyah Erkek Koşu Ayakkabısı,463.0,579.0,20,freeShipping,0,0,FLO,93,10
2680,Nike Unisex Beyaz Ebernon Low Premium Yürüyüş Ayakkabısı -,499.0,750.0,33,freeShipping,100,1,olimpikspor,96,10
2681,New Balance Çocuk Günlük Spor Ayakkabı IV574UJD,499.0,600.0,17,freeShipping,0,0,MercurySport,95,10
2682,Converse Beyaz Unisex Ayakkabısı M7652C,486.0,649.0,25,freeShipping,0,0,KORAYSPOR,95,10
2683,Puma Shuffle Erkek Günlük Spor Ayakkabı Beyaz 30966806,467.0,519.0,10,freeShipping,0,0,CANMERSPOR,99,10
2684,Adidas Erkek Spor Ayakkabı Vs Pace B74317,469.0,0.0,0,freeShipping,0,0,CANMERSPOR,99,10
2685,Nike Kadın Siyah Revolution Spor Ayakkabısı,485.0,0.0,0,noShipping,0,0,IŞIKSPOR,100,10
2686,Greyder 00170 Mr Erkek Su Gecırmez Bot,489.0,499.0,2,freeShipping,0,0,KOCAMANLAR-AYAKKABI,99,10
2687,PUMA 366811 LACİVERT BEYAZ ERKEK ST RUNNER V2 MESH,499.0,0.0,0,freeShipping,0,0,kanuga,86,10
2688,Adidas BREAKNET Beyaz Erkek Sneaker Ayakkabı,499.0,0.0,0,freeShipping,0,0,INSTREET,92,10
2689,Under Armour - Lifestyle Ayakkabı - Ua Victory,479.0,649.0,26,freeShipping,0,0,UnderArmour,92,10
2690,PUMA-FERRARİ,499.0,699.0,29,freeShipping,0,0,PROAKTİFSPORT,77,10
2691,ADİDAS KICK BEYAZ SPOR AYAKKABI  G44117,469.0,559.0,16,freeShipping,100,2,DOĞANSPOR,100,10
2692,Adidas Galaxy 5 Spor Ayakkabı (FW5717),499.0,569.0,12,freeShipping,0,0,ÖzgürSpor,97,10
2693,Fw3291 Adidas Roguera Kadın Beyaz Deri Günlük Spor Ayakkabı,489.0,0.0,0,freeShipping,0,0,sporcenter,100,10
2694,PUMA ROMA BASİC JBEYAZ SPOR AYAKKABI 354259-141,479.0,559.0,14,freeShipping,0,0,DOĞANSPOR,100,10
2695,Nike Erkek Koşu Ayakkabı BQ3204-400 REVOLUTION 5,499.0,590.0,15,freeShipping,80,1,Kral_Spor,100,10
2696,PUMA ROMA BASİC ERKEK BEYAZ SPOR AYAKKABI 369571-32,475.0,549.0,13,freeShipping,100,1,ÖzgürSpor,97,10
2697,Adidas Originals - Stan Smith J - EE7570,479.0,639.0,25,freeShipping,0,0,SPORTSFEDERATION,96,10
2698,Puma Roma Basic Siyah/Beyaz,499.0,0.0,0,freeShipping,0,0,ilkerspor,100,10
2699,vans MN Filmore Decon VN0A3WKZW7Q1,479.0,0.0,0,freeShipping,0,0,rmspor,88,10
2700,PUMA ROMA BASIC,499.0,0.0,0,freeShipping,0,0,SDSSPOR,100,10
2701,Reebok CN3196 REEBOK ROYAL TECHQU Erkek Tenis Ayakkabı,498.0,559.0,11,freeShipping,100,2,ÖzgürSpor,97,10
2702,NIKE PHANTOM GT CLUB FG/MG CK8459,489.0,539.0,9,freeShipping,0,0,EYMSPOR,95,10
2703,Reebok FY5966 CL SR BV Tracktop Kadın Beyaz Günlük Spor Ayakkabı,499.0,0.0,0,freeShipping,0,0,RaketsporOnline,93,10
2704,Nike Tiempo Legend 8 Academy TF - Halısaha Ayk. - AT6100-004,499.0,649.0,23,freeShipping,0,0,AytemurSpor,91,10
2705,NIKE JR SUPERFLY 7 CLUB FG/MG KRAMPON,450.0,0.0,0,freeShipping,0,0,pointspor,100,10
2706,Adidas NEMEZIZ 19.3 TF J Mercan Erkek Çocuk Halı Saha Ayakkabısı,467.0,579.0,19,freeShipping,0,0,FLO,93,10
2707,Asics GEL-CONTEND 7 Erkek Koşu Ayakkabısı,494.0,659.0,25,freeShipping,90,3,Asics,92,10
2708,Nike Bayan Tenis Ayakkabı AR8838-024 COURT LITE 2,489.0,570.0,14,freeShipping,0,0,Kral_Spor,100,10
2709,PUMA PUMA Shuffle 309668-08,499.0,559.0,11,freeShipping,100,2,EYMSPOR,95,10
2710,ADIDAS ADİDAS HOOPS 2.0 B44699,499.0,529.0,6,freeShipping,0,0,EYMSPOR,95,10
2711,Nike Krampon AT7949-801 SUPERFLY 7 CLUB FG/MG,479.0,520.0,8,freeShipping,0,0,Kral_Spor,100,10
2712,Adidas GALAXY 5 Siyah Erkek Koşu Ayakkabısı,467.0,519.0,10,freeShipping,0,0,INSTREET,92,10
2713,Vans  Desurgent Gri JWT5CX,499.0,699.0,29,freeShipping,0,0,Keyspor,83,10
2714,ADİDAS VS HOOPS 2.0 AYAKKABI B44699,483.0,549.0,12,freeShipping,80,1,KUZEYTACISPOR,98,10
2715,Nike BQ5671-003 Revolution 5 (Gs) Çocuk Günlük Spor Ayakkabı,483.0,539.0,11,freeShipping,100,1,UrasSpor,92,10
2716,PHANTOM VENOM ACADEMY FG SARI,479.0,0.0,0,freeShipping,0,0,SneaksBuy,67,10
2717,Puma Caracal Erkek Spor Ayakkabı 369863-19,478.0,0.0,0,freeShipping,100,1,White-Starss,100,10
2718,adidas Erkek Neo Koşu  Ayakkabısı DB1612- Lite Racer,499.0,599.0,17,freeShipping,100,2,DOĞANSPOR,100,10
2719,Adidas Stan Smith Beyaz Cırtlı Kadın Spor Ayakkabısı EG7568,499.0,699.0,29,freeShipping,0,0,SPORTSFEDERATION,96,10
2720,Puma Flyer Runner Mesh 195343 01 Erkek Spor Ayakkabı Siyah 40-45,489.0,549.0,11,freeShipping,0,0,galaxyspor,100,10
2721,Puma evoPower Vigor 4 Graphic Halı Saha Ayakkabısı 104458-01,459.0,499.0,8,freeShipping,90,2,ARMASPOR,99,10
2722,Puma Üniseks ST Runner V2 Mesh Spor Ayakkabı,490.0,0.0,0,freeShipping,0,0,İŞYAŞAM,96,10
2723,Reebok Royal Techque T,499.0,0.0,0,freeShipping,0,0,Sporvol,89,10
2724,REEBOK ROYAL TECHQUE T WHITE/COLLEGIATE NAVY/GUM,499.0,0.0,0,freeShipping,0,0,SneaksBuy,67,10
2725,Puma Roma Basic White-new Navy 35357212 Günlük Spor Ayakkabı,475.0,610.0,22,freeShipping,0,0,ARMESPORT,100,10
2726,Nike Odyssey React Kadın Spor Ayakkabı,479.0,0.0,0,freeShipping,0,0,sporonline,97,10
2727,Adidas VS PACE Gri Erkek Sneaker Ayakkabı,479.0,0.0,0,freeShipping,90,4,FLO,93,10
2728,Skechers Sure Track Deri Siyah,469.0,0.0,0,freeShipping,100,1,ilkerspor,100,10
2729,"SALOMON RX MOC4,0 GÜNLÜK SPOR AYAKKABI",499.0,0.0,0,freeShipping,100,1,ekstra,100,10
2730,Erkek Ayakkabısı Nike Cortez Ultra Moire CJ0643 001,499.0,699.0,29,noShipping,0,0,yaşarspor,100,10
2731,Reebok Driftium 3.0 FX1831 Erkek Koşu Ayakkabısı,450.0,0.0,0,freeShipping,0,0,SaruhanSpor,100,10
2732,Pabucmarketi   Haki Erkek Hakiki Deri Günlük Ayakkabı,469.0,0.0,0,freeShipping,0,0,SonixDağıtım,0,10
2733,Skechers Go Walk Max 54600 Spor Ayakkabı Gri,499.0,0.0,0,freeShipping,0,0,besinshop,98,10
2734,B32703 Adidas Stan Smith Kadın Beyaz Deri Günlük Spor Ayakkabı,479.0,639.0,25,freeShipping,0,0,sporcenter,100,10
2735,PUMA CİLİA MODE LEO AYAKKABI,495.0,0.0,0,freeShipping,0,0,mersinmarkasel,0,10
2736,PUMA CİLİA MODE LEO  AYAKKABI,495.0,0.0,0,freeShipping,0,0,mersinmarkasel,0,10
2737,ADİDAS GRAND COURT BASE SİYAH ERKEK,499.0,0.0,0,freeShipping,0,0,mersinmarkasel,0,10
2738,Fermuarlı Erkek Ceket,480.0,580.0,17,freeShipping,0,0,rakipsizpazaryeri,67,10
